age,income
46.053880568751325,581829.5751961156
33.33490024218627,536160.2554631201
41.758652877856846,631608.3211285264
37.312134761941635,571909.7984321617
40.20579328139892,612976.7685486574
42.75651507581635,626136.4764886803
38.28025646958834,644984.4713708097
39.63617346924461,549618.160077306
34.00316650084487,668527.0357088862
36.21495416136733,586719.7988802617
37.205976732340005,596585.4305633585
38.50914529922028,564531.4885273495
42.20795904560962,550026.5833497578
37.60809257584737,589173.6083137093
40.86970664704387,580021.7807947625
41.4995262031418,665436.116201238
46.36248072978254,548661.4359860208
34.93451930269742,696022.7275074305
36.55342370223802,665869.449586048
41.103970458893606,641269.5259534968
43.93893888798361,609443.6905860329
37.80383320922246,639590.491378898
44.1214409583514,642433.5807641093
36.20741442510642,574634.1631451256
32.95956188412603,655544.859446529
46.03435000184195,512068.87835089443
45.248031400867625,631734.1724448999
43.9112229227075,591474.758242758
36.73558420824828,612928.1695382409
38.01394753605811,668404.1496946188
43.17335575316558,575171.7098789283
42.005733743021636,605505.685956917
30.63697608182546,548699.3481369403
35.941930181767766,590680.6828247461
45.55550764741093,485822.4601765229
31.439228988196565,594201.6028635257
40.277140713777605,620599.3892584943
46.78768312226079,537829.4372747679
31.68889846864763,595689.0253644661
42.87186895757778,702393.5077362914
36.07291993655641,687183.1466792177
51.15434604504006,700451.7789413063
36.38896769128552,574582.1518482147
39.49059050344549,630601.6975485167
39.09111226660584,584818.5480799702
36.11201438255849,615019.3698938253
40.86917332608748,647133.1068043306
35.844489151018486,604201.3849605387
31.887377805483652,531127.0199698943
32.71432639050093,595870.3030755077
46.8510346024205,606586.4783201359
44.525114109290925,599896.2043736044
41.06878746180603,554156.7977689317
39.681969474497464,613942.166762225
33.95459263398288,585495.0045541597
37.476557416686205,619938.000225857
38.960038734827606,664420.6647443527
40.210108380386046,651938.4133432966
48.6028321634125,638082.3961337038
41.96246838732038,570299.5756217655
28.816914478357738,666260.0018072587
29.993029758904612,542416.0339834425
42.79264816735299,579069.2611332596
34.96056289465633,491748.2019163543
40.68090483821017,597590.0507594403
53.34650609139061,618081.5144799916
46.51341156500901,644164.2718912238
33.244303446518096,590374.8992220425
31.93485574219216,637545.3736326449
38.474539551322614,568738.9927114192
36.49666918697761,585515.289427543
37.60922179126095,640083.4463411974
37.28196396040138,524583.1341956144
39.372751162544475,500419.8116016649
39.18241167192358,597272.2268073957
45.72744110476286,583413.8368861018
40.86793445476468,551766.7701364363
41.42822273631515,645367.4640402729
37.51109975730485,600441.9909607675
44.30330885158437,614946.8720551895
34.67818332188079,654271.792721267
41.60493931208021,500598.67912621977
34.16688084996716,644950.8578641093
42.74891516636808,630671.1788455402
32.17744062461572,619874.6323367007
49.104064520242,620318.8091150962
44.58466074376986,592102.4430637785
45.22074620649781,524591.7865940876
39.72096700886303,507238.7831688561
33.31003264422871,641648.362805171
36.03697597809136,453108.0183669729
35.183252366849615,710826.3022720482
32.86688056225257,533097.5115478338
45.35893512398701,592219.2571136145
38.36673917837398,671324.7704263497
45.08849596924169,672868.3709146578
34.66089630938144,519564.7459506027
40.009747108562955,566544.8712228334
29.649651270930537,593897.0994207984
39.37819863772426,566859.8470567793
35.88682449098452,606395.6273943562
39.32354616510706,578014.2096753394
36.87552303534879,556962.0111317814
49.69777971514327,687642.5445206668
27.383398258601105,632807.6360349032
37.47870145346154,711341.0320795181
37.764765112599655,567504.8990026556
44.484317727354195,633560.7603000188
35.429847360962654,522288.9105802946
42.26512205991409,485931.14497641945
39.92723338634054,620060.5712119521
35.7898146637378,596923.5464516901
34.16113101859822,560624.7169180267
43.8731302300941,652958.8529496572
44.095759943085994,553283.8936031144
39.364037246855816,591155.2419956226
40.7171942592227,659824.9171761986
43.38626511252571,602255.4192505335
35.996046203332845,597948.9670574694
39.53096780833916,727277.9943399254
